=== Flow Trace Start (2026-06-22T23:25:33) ===
command: flow
argv: main.py flow
pid: 17640
cwd: C:\test_codespace\yonc_agent

[trace] Flow output is being saved to: C:\test_codespace\yonc_agent\data\logs\flow_runs\flow_20260622_232533_17640.log
[trace] Latest flow trace shortcut: C:\test_codespace\yonc_agent\data\logs\flow_runs\flow_latest.log
2026-06-22 23:25:33,852 | INFO | state_evaluator | [Evaluator] Starting state-driven flow evaluation
2026-06-22 23:25:33,873 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:34,594 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/318e1eb5ce57808ea334c9365174d477/children HTTP/11" 200 None
2026-06-22 23:25:34,598 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:35,042 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-81a6-a0c8-e72eb022cad4/children HTTP/11" 200 None
2026-06-22 23:25:35,045 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:35,397 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-8158-81b9-e189e86efc1f/children HTTP/11" 200 None
2026-06-22 23:25:35,399 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:35,869 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-814f-b14e-cac985ada5c3/children HTTP/11" 200 None
2026-06-22 23:25:35,872 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:36,464 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-8161-8c65-d5168dab72fb/children HTTP/11" 200 None
2026-06-22 23:25:36,466 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:36,902 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-810e-9a6e-fac61e439372/children HTTP/11" 200 None
2026-06-22 23:25:36,905 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:37,427 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-8199-88e0-ea3e229fe850/children HTTP/11" 200 None
2026-06-22 23:25:37,429 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:37,808 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-8168-8c9e-f6c49241e643/children HTTP/11" 200 None
2026-06-22 23:25:37,811 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:38,287 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-816e-a1e8-d39263a2bd22/children HTTP/11" 200 None
2026-06-22 23:25:38,290 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:38,714 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/386e1eb5-ce57-8108-b469-f4a8471e26df/children HTTP/11" 200 None
2026-06-22 23:25:38,718 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:39,112 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/384e1eb5-ce57-8142-9472-da3cc7968c5a/children HTTP/11" 200 None
2026-06-22 23:25:39,114 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:39,496 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/384e1eb5-ce57-81be-8913-ca4f8d89d7d2/children HTTP/11" 200 None
2026-06-22 23:25:39,500 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:39,885 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/384e1eb5-ce57-813e-afe7-e2d493f228b8/children HTTP/11" 200 None
2026-06-22 23:25:39,889 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:40,292 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/384e1eb5-ce57-8115-812b-d9347b50ec8d/children HTTP/11" 200 None
2026-06-22 23:25:40,300 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:40,684 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/384e1eb5-ce57-81a9-b875-e6e23e74383e/children HTTP/11" 200 None
2026-06-22 23:25:40,688 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:41,188 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-810f-8dd2-ed3c6da13a09/children HTTP/11" 200 None
2026-06-22 23:25:41,190 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:41,529 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-8105-b955-e3ad568665da/children HTTP/11" 200 None
2026-06-22 23:25:41,532 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:41,959 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-816d-a73a-e21736a4f536/children HTTP/11" 200 None
2026-06-22 23:25:41,963 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:42,382 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-810f-8e41-e3e61c0b122a/children HTTP/11" 200 None
2026-06-22 23:25:42,385 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:42,835 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-813b-8b10-fc9be36332d7/children HTTP/11" 200 None
2026-06-22 23:25:42,840 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:43,281 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-81b1-9771-dff6e005292e/children HTTP/11" 200 None
2026-06-22 23:25:43,284 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:43,651 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-8170-8472-dad1c01f48fb/children HTTP/11" 200 None
2026-06-22 23:25:43,654 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:44,137 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-810a-a0a0-c6ff209cd1e5/children HTTP/11" 200 None
2026-06-22 23:25:44,140 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:44,503 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-819c-98bd-f4d5009c6d35/children HTTP/11" 200 None
2026-06-22 23:25:44,507 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:45,085 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-81ac-b0c3-e3330841e7f1/children HTTP/11" 200 None
2026-06-22 23:25:45,089 | DEBUG | urllib3.connectionpool | Starting new HTTPS connection (1): api.notion.com:443
2026-06-22 23:25:45,523 | DEBUG | urllib3.connectionpool | https://api.notion.com:443 "GET /v1/blocks/387e1eb5-ce57-817a-af86-c670646dcf51/children HTTP/11" 200 None
